NMS Service Plan Id,Phone,Parent Account: Account Name,Latest Decommission Date,DSS Order ID,FSO ID,Enterprise ID,Distributor Partner Id,Satellite,Gateway Name,Transponder,Created Date,Latest Commission Date,Last Modified Date,Modem,Beam Id,Offer/Plan Name,Offer Description,Serial Number,Location Status,Lat,Long,location
NC005G1,(234) 146-1991,DIGITALENTS HYPERIA,5/22/2020,,3462866,,,Y1B,Y1BLXB,Y1B-B51-OR1,4/10/2018,2/4/2015,5/22/2020,HN9600,Y1B051,,,2588400,Inactive,5.083333,5.453611,"3FM3+8C Tunu,   "
NC030G1,(234) 146-1991,COOLEX NIGERIA LIMITED,5/22/2020,,3370396,SKY01188,,Y1B,Y1BLXB,Y1B-B51-OR1,4/10/2018,4/3/2014,5/22/2020,HN9800,Y1B051,,,2489781,Inactive,5.116667,7.916667,"4W88+MM Ikot Aka,   "
NHE3M01,8053283400,JADE TECH COMMS,5/22/2020,,3334398,SKY00965,,Y1B,Y1BLXB,Y1B-B57-OR1,4/10/2018,11/14/2013,5/22/2020,HN9460,Y1B057,,,2366020,Inactive,6.5625,3.332222,"17 Olalubi St, Mafoluku Oshodi 102214, Lagos,   "
NC020G1,(000) 000-0000,Time Computers Ikorodu,5/22/2020,,3530759,SKY01040,,Y1B,Y1BLXB,Y1B-B57-OR1,4/10/2018,5/18/2016,5/22/2020,HN9800,Y1B057,,,2483047,Inactive,6.679722,3.374722,"M9HF+VV Alagbado,   "
NC050G1,(234) 146-1991,KELECOMM HYPERIA,5/22/2020,,3418271,,,Y1B,Y1BLXB,Y1B-B51-OR1,4/10/2018,12/8/2014,5/22/2020,HN9600,Y1B051,,,2542125,Inactive,5.828056,7.395833,"R9HW+784, ABSU Walk Way, 441103, Okigwe, Abia,   "
NC010G1,(234) 146-1991,TIME COMPUTERS HYPERIA,5/22/2020,,3456589,,,Y1B,Y1BLXB,Y1B-B51-OR1,4/10/2018,12/23/2014,5/22/2020,HN9260,Y1B051,,,2331723,Inactive,5.41,5.31,"C856+X2 Sokolobo-Obotobo,   "
NC005G1,(234) 146-1991,POYEN NOMOVO HYPERIA,5/22/2020,,3512522,,,Y1B,Y1BLXB,Y1B-B51-OR1,4/10/2018,1/20/2016,5/22/2020,HN9600,Y1B051,,,2586453,Inactive,5.4,5.299722,"C72X+2V Sokolobo-Obotobo,   "
NC020G1,(234) 146-1991,Ben Mulele Ventures,5/22/2020,,3371755,SKY01271,,Y1B,Y1BLXB,Y1B-B51-OR1,4/10/2018,4/29/2014,5/22/2020,HN9800,Y1B051,,,2485388,Inactive,5.033333,7.576667,"2HMG+8M Ikot Antia Iko,   "
NC020G1,(234) 146-1991,Ben Mulele Ventures,5/22/2020,,3371760,SKY01273,,Y1B,Y1BLXB,Y1B-B51-OR1,4/10/2018,4/9/2014,5/22/2020,HN9800,Y1B051,,,2489300,Inactive,5.583333,7.339722,"H8MQ+8V Alike,   "
NHE3M01,(234) 146-1991,Skymax Limited,5/22/2020,,3506458,SKY01294,,Y1B,Y1BLXB,Y1B-B50-OR1,4/10/2018,12/4/2015,5/22/2020,HN9800,Y1B050,,,2489414,Inactive,9.15,12.266667,"5728+2M Bapola,   "
NC010G1,7033145347,Poyen Nomovo Hyperia,5/22/2020,,3529083,,,Y1B,Y1BLXB,Y1B-B51-OR1,4/10/2018,5/5/2016,5/22/2020,HN9600,Y1B051,,,2586205,Inactive,5.341667,5.771667,"8QRC+MM Egbo Ide,   "
NC005G1,8096501001,Mike Ameh Hyperia,5/22/2020,,3529991,,,Y1B,Y1BLXB,Y1B-B57-OR1,4/10/2018,5/15/2016,5/22/2020,HN9460,Y1B057,,,2294940,Inactive,6.524389,3.379194,"7 Unity Cres, Akesan Igando 101245, Lagos,   "
NC005G1,8096501001,Mike Ameh Hyperia,5/22/2020,,3529993,,,Y1B,Y1BLXB,Y1B-B57-OR1,4/10/2018,5/18/2016,5/22/2020,HN9600,Y1B057,,,2609683,Inactive,6.433056,3.433056,"Off Bishop Aboyade Cole St, Victoria Island 106104, Lagos,   "
NC010G1,(234) 146-1991,DR.PAUL OYO HYPERIA,5/22/2020,,3344004,,,Y1B,Y1BLXB,Y1B-B57-OR1,4/10/2018,12/18/2013,5/22/2020,HN9260,Y1B057,,,2500364,Inactive,7.5,3.56,"GH26+22 Okolo,   "
NC005G1,8035778759,Mattew Fondong Hyperia,5/22/2020,,3522066,,,Y1B,Y1BLXB,Y1B-B50-OR1,4/10/2018,3/25/2016,5/22/2020,HN9600,Y1B050,,,2585544,Inactive,9.4,8.516667,"CG28+2M Zac Zawan,   "
NV130G1,8062336959,Nestoil Ltd Hyperia,5/22/2020,,3522224,,,Y1B,Y1BLXB,Y1B-B51-OR1,4/10/2018,3/16/2016,5/22/2020,HN9260,Y1B051,,,2296801,Inactive,5.635278,6.034444,"J2PM+4Q Islokolo,   "
NC050G1,8028271312,Reem Engineering,5/22/2020,,3616333,SKY01765,,Y1B,Y1BLXB,Y1B-B57-OR1,4/10/2018,2/22/2018,5/22/2020,HN9800,Y1B057,,,2489401,Inactive,6.499167,3.378889,"232 Herbert Macaulay Way, Alagomeji-Yaba 101245, Lagos,   "
NC010G1,8034515421,Kajek Computers,5/22/2020,,3575992,SKY01045,,Y1B,Y1BLXB,Y1B-B51-OR1,4/10/2018,4/27/2017,5/22/2020,HN9800,Y1B051,,,2489912,Inactive,5.45,7,"F222+22 Osuji Beach,   "
NC030G1,8023603697,Skyrex site8 Hyperia,5/22/2020,,3523278,,,Y1B,Y1BLXB,Y1B-B51-OR1,4/10/2018,4/1/2016,5/22/2020,HN9600,Y1B051,,,2628473,Inactive,5.766667,6.616667,"QJ88+MM Itsekiri Camp,   "
NC020G1,(080) 340-2390,Interchange Technologies Hyperia,5/22/2020,,3420007,,,Y1B,Y1BLXB,Y1B-B57-OR2,4/10/2018,12/5/2014,5/22/2020,HN9600,Y1B057,,,2585649,Inactive,7,3.853056,"2V23+26 Awori,   "
NC010G1,8060511964,Noble Technologies Hyperia,5/22/2020,,3521518,,,Y1B,Y1BLXB,Y1B-B57-OR1,4/10/2018,3/12/2016,5/22/2020,HN9600,Y1B057,,,2610007,Inactive,7.433056,5.657778,"CMM5+64 Oko-Oka,   "
NC005G1,8033866782,Frandap Comm Hyperia,5/22/2020,,3416158,,,Y1B,Y1BLXB,Y1B-B51-OR1,4/10/2018,11/25/2014,5/22/2020,HN9600,Y1B051,,,2588080,Inactive,4.116667,8.333056,6FPC488M+M6
,(234) 146-1991,PAULSCO ELECTRONICS HYPERIA,10/6/2016,,3439922,,,Y1B,Y1BLXB,Y1B-B51-OR1,5/22/2020,12/12/2014,5/22/2020,HN9260,Y1B051,,,2331286,Inactive,5.526444,7.501222,"81 Azikiwe Rd, Umu Obasi 440236, Umuahia, Abia,   "
NC020G1,(234) 146-1991,PAULSCO ELECTRONICS HYPERIA,5/22/2020,,3439922,,,Y1B,Y1BLXB,Y1B-B51-OR1,4/10/2018,12/12/2014,5/22/2020,HN9260,Y1B051,,,2331661,Inactive,5.526444,7.501222,"81 Azikiwe Rd, Umu Obasi 440236, Umuahia, Abia,   "
NC005G1,(234) 146-1991,Saben Tech LTD,5/22/2020,,3373929,SKY01336,,Y1B,Y1BLXB,Y1B-B50-OR1,4/10/2018,4/16/2014,5/22/2020,HN9800,Y1B050,,,2489648,Inactive,9.016667,7.485,"7 7th St, Gudu 900110, Abuja, Federal Capital Territory,   "
NC020G1,8112222209,Watch Tower Ilesa Hyperia,5/22/2020,,3536434,,,Y1B,Y1BLXB,Y1B-B57-OR1,4/10/2018,6/29/2016,5/22/2020,HN9600,Y1B057,,,2628501,Inactive,6.602222,5.956667,"JX24+VM Ukpohi,   "
NC030G1,2.34146E+12,COOLEX NIGERIA LIMITED,5/22/2020,,3512796,SKY01188,,Y1B,Y1BLXB,Y1B-B51-OR1,4/10/2018,1/21/2016,5/22/2020,HN9800,Y1B051,,,2600251,Inactive,5,7.933056,"58 Afaha Rd, 520212, Uyo, Akwa Ibom,   "
,(234) 146-1991,COOLEX NIGERIA LIMITED,12/29/2015,,3473175,SKY01188,,Y1B,Y1BLXB,Y1B-B51-OR1,5/22/2020,4/10/2015,5/22/2020,HN9800,Y1B051,,,2482613,Inactive,4.6,7.429722,"HCXH+XV Sii,   "
NC020G1,(234) 146-1991,COOLEX NIGERIA LIMITED,5/22/2020,,3473175,SKY01188,,Y1B,Y1BLXB,Y1B-B51-OR1,4/10/2018,4/10/2015,5/22/2020,HN9800,Y1B051,,,2484212,Inactive,4.6,7.429722,"HCXH+XV Sii,   "
NC020G1,8028721791,Coolex,5/22/2020,,3562797,SKY01050,,Y1B,Y1BLXB,Y1B-B57-OR1,4/10/2018,1/21/2017,5/22/2020,HN9600,Y1B057,,,2636173,Inactive,6,6.716667,"2P28+2M Okogbele,   "
NC010G1,2.34146E+12,Aanadorealtech LTD,5/22/2020,,3496721,SKY01199,,Y1B,Y1BLXB,Y1B-B57-OR1,4/10/2018,9/28/2015,5/22/2020,HN9260,Y1B057,,,2331278,Inactive,6.748889,6.073056,"Uweleboh181 Esan west Benin city, 310103, Ekpoma, Edo,   "
NC020G1,8020575565,Getachus Nigeria Ltd Hyperia,5/22/2020,,3583406,,,Y1B,Y1BLXB,Y1B-B50-OR1,4/10/2018,6/23/2017,5/22/2020,HN9600,Y1B050,,,2609574,Inactive,8.3,4.32,"78X9+XX Falade,   "
NC010G1,0,SOUTHENERGYSAYEGH HYPERIA,5/22/2020,,3284889,,,Y1B,Y1BLXB,Y1B-B57-OR1,4/10/2018,12/12/2012,5/22/2020,HN9260,Y1B057,YahClick Pro 10GB,YahClick Pro 10GB,2331701,Inactive,7.313389,3.851389,"8V72+9H Ibadan,   "
,(000) 000-0000,VERBUM NETWORKS 1 HYPERIA,6/17/2015,,3342055,,,Y1B,Y1BLXB,Y1B-B57-OR1,5/22/2020,12/19/2013,5/22/2020,HN9600,Y1B057,,,2550547,Inactive,7.633056,3.956667,"JXM4+6M Iya Offa,   "
NC005G1,(000) 000-0000,VERBUM NETWORKS 1 HYPERIA,5/22/2020,,3342055,,,Y1B,Y1BLXB,Y1B-B57-OR1,4/10/2018,12/19/2013,5/22/2020,HN9600,Y1B057,,,2585643,Inactive,7.633056,3.956667,"JXM4+6M Iya Offa,   "
NC020G1,(234) 146-1991,STALLION ONITSHA 2 HYPERIA,5/22/2020,,3340928,,,Y1B,Y1BLXB,Y1B-B57-OR1,4/10/2018,12/9/2013,5/22/2020,HN9600,Y1B057,,,2543523,Inactive,6.1,6.781667,"3QXJ+XM Onitsha,   "
NC010G1,(234) 146-1991,GODSON ACHUGBU,5/22/2020,,3284798,,,Y1B,Y1BLXB,Y1B-B51-OR1,4/10/2018,12/10/2012,5/22/2020,HN9260,Y1B051,,,2297189,Inactive,6.4575,7.512778,"3b Chime Ave, New Haven 400102, Enugu,   "
NHE3M01,2.34146E+12,Kingsley Aramide Akindele,5/22/2020,,3508239,SKY01579,,Y1B,Y1BLXB,Y1B-B57-OR1,4/10/2018,12/17/2015,5/22/2020,HN9800,Y1B057,,,2600259,Inactive,6.501667,4.766111,"GQ28+JGX, 350110, Ilutitun, Ondo,   "
,8101576831,Chiben Hyperia,5/22/2020,,3621037,,,Y1B,Y1BLXB,Y1B-B51-OR1,4/24/2018,4/24/2018,5/22/2020,HN9600,Y1B051,,,2812029,Inactive,6.295833,6.864444,"Umuerum, 7VW7+FR4, 432104, Umuleri, Anambra,   "
NC010G1,7033907962,Hamakang Global Services Hyperia,5/22/2020,,3597658,,,Y1B,Y1BLXB,Y1B-B50-OR1,4/10/2018,10/6/2017,5/22/2020,HN9600,Y1B050,,,2628469,Inactive,7.539167,6.642222,"GJQR+MV Ajaokuta,   "
NC005G1,(234) 146-1991,JACOB AWONA,5/22/2020,,3286752,,,Y1B,Y1BLXB,Y1B-B51-OR1,4/10/2018,1/8/2013,5/22/2020,HN9260,Y1B051,,,2333706,Inactive,5.516694,5.678667,"GM8H+MF Inorin,   "
,8038709191,Frandap Comm,5/22/2020,,3679016,SKY01320,,Y1B,Y1BLXB,Y1B-B51-OR1,12/27/2018,12/27/2018,5/22/2020,HN9800,Y1B051,YahClick Pro 100GB,YahClick Pro 100GB,2763542,Inactive,5.683056,6.394167,"M9MV+6M Umusedeli,   "
,7045335181,Quantum Marchants Ltd Hyperia,5/22/2020,,3662075,,,Y1B,Y1BLXB,Y1B-B51-OR1,12/3/2018,12/3/2018,5/22/2020,HN9600,Y1B051,YahClick Lite 10GB,YahClick Lite 10GB,2784605,Inactive,4.316667,8.230833,6FPC868J+M8
,7031666248,Pedery Global concept LTD Hyperia,5/22/2020,,3628174,,,Y1B,Y1BLXB,Y1B-B50-OR1,5/3/2018,5/3/2018,5/22/2020,HN9800,Y1B050,YahClick Premium 100GB,YahClick Premium 100GB,2734106,Inactive,9.566667,8.8,"HR82+M2 Jol,   "
,8036773336,Dicnet Technologies Hyperia,5/22/2020,,3637418,,,Y1B,Y1BLXB,Y1B-B57-OR1,6/28/2018,6/28/2018,5/22/2020,HN9600,Y1B057,SF YahClick Lite 10GB,YahClick Lite 10GB,2803126,Inactive,6.261111,6.6,"7J62+5CC, Otolokpo Rd, 320108, Issele-Azagba, Delta,   "
,7045335181,Quantum Marchants Ltd Hyperia,5/22/2020,,3651856,,,Y1B,Y1BLXB,Y1B-B50-OR1,9/23/2018,9/23/2018,5/22/2020,HN9600,Y1B050,YahClick Lite 10GB,YahClick Lite 10GB,2785987,Inactive,10.839444,5.837222,"RRQP+QV Ukata,   "
,8124373341,Christian Okwudili HYPERIA,5/22/2020,,3645319,,,Y1B,Y1BLXB,Y1B-B51-OR1,8/12/2018,8/12/2018,5/22/2020,HN9600,Y1B051,SF YahClick Empower 20GB,YahClick Empower 20GB,2619949,Inactive,6.236389,7.094778,"63PV+QXJ, Government House Rd, 420112, Ifite Awka, Anambra,   "
,8064906237,Emco Oilfield Services,5/22/2020,,3647692,SKY00243,,Y1B,Y1BLXB,Y1B-B51-OR1,8/25/2018,8/25/2018,5/22/2020,HN9800,Y1B051,YahClick Premium 100GB,YahClick Premium 100GB,2734406,Inactive,5.694417,6.591083,"MHVR+QC Iseato Camp,   "
,8066457634,Joke Adeosun Hyperia,5/22/2020,,3641455,,,Y1B,Y1BLXB,Y1B-B50-OR1,7/22/2018,7/22/2018,5/22/2020,HN9800,Y1B050,YahClick Empower 20GB,YahClick Empower 20GB,2763417,Inactive,9.916667,8.883333,"WV8M+H9P, 930105, Jos, Plateau,   "
,7045335181,Quantum Marchants Ltd Hyperia,5/22/2020,,3650936,,,Y1B,Y1BLXB,Y1B-B50-OR1,9/14/2018,9/14/2018,5/22/2020,HN9600,Y1B050,YahClick Lite 10GB,YahClick Lite 10GB,2550995,Inactive,9.012222,6.330278,"287J+949, 911104, Agaie, Niger,   "
,8063799615,BIZECH,5/22/2020,,3641667,SKY2000030824,,Y1B,Y1BLXB,Y1B-B51-OR1,7/23/2018,7/23/2018,5/22/2020,HN9800,Y1B051,YahClick Empower 30GB,YahClick Empower 30GB,2734659,Inactive,6.366667,8.516667,"9G88+MM Egumgum,   "
,7045335181,Quantum Marchants Ltd Hyperia,5/22/2020,,3663200,,,Y1B,Y1BLXB,Y1B-B51-OR1,11/26/2018,11/26/2018,5/22/2020,HN9600,Y1B051,YahClick Lite 10GB,YahClick Lite 10GB,2784686,Inactive,5.066667,7.116667,"3488+MM Olakwo,   "
NC005G1,(234) 146-1991,JACOB AWONA,5/22/2020,,3314228,,,Y1B,Y1BLXB,Y1B-B51-OR1,4/10/2018,2/8/2013,5/22/2020,HN9260,Y1B051,,,2331836,Inactive,5.41,5.31,"C856+X2 Sokolobo-Obotobo,   "
NC010G1,(234) 146-1991,MOBTEL NETWORKS KOTANGORA HYPERIA,5/22/2020,,3292726,,,Y1B,Y1BLXB,Y1B-B50-OR1,4/10/2018,4/9/2013,5/22/2020,HN9260,Y1B050,,,2332052,Inactive,10.398333,5.475556,"9FXG+86 Kontagora,   "
NC030G1,(234) 146-1991,GNET LIEBHRR NIG HYPERIA LTD,5/22/2020,,3293705,,,Y1B,Y1BLXB,Y1B-B50-OR1,4/10/2018,4/15/2013,5/22/2020,HN9260,Y1B050,,,2331548,Inactive,9.033056,7.416389,"2CM8+6H Jabi,   "
NC005G1,(234) 146-1991,HYPERIA PORT HARCOURT OFFICE,5/22/2020,,3289361,,,Y1B,Y1BLXB,Y1B-B51-OR1,4/10/2018,8/26/2014,5/22/2020,HN9600,Y1B051,,,2609822,Inactive,4.796944,7.003611,"Kevicomms Nig Ltd 1 First Market Road Eneka, Woji 500101, Port Harcourt, Rivers,   "
NC005G1,(234) 146-1991,EMCO COMPANY CHRISTIAN EZEMA,5/22/2020,,3291221,,,Y1B,Y1BLXB,Y1B-B51-OR1,4/10/2018,3/22/2013,5/22/2020,HN9260,Y1B051,,,2331849,Inactive,6.290556,7.48,"7FRH+6X Ozalla,   "
NHE3M01,(234) 146-1991,JACOB AWONA,5/22/2020,,3288056,,,Y1B,Y1BLXB,Y1B-B51-OR1,4/10/2018,1/31/2013,5/22/2020,HN9260,Y1B051,,,2331296,Inactive,5.41,5.31,"C856+X2 Sokolobo-Obotobo,   "
NC020G1,(234) 146-1991,CBC NETCOMMS LTD,5/22/2020,,3476393,SKY01505,,Y1B,Y1BLXB,Y1B-B50-OR1,4/10/2018,5/6/2015,5/22/2020,HN9800,Y1B050,,,2489722,Inactive,9.042778,7.476111,"Plot 592 Independence Ave, Central Business Dis 900103, Abuja, Federal Capital Territory,   "
NC020G1,(234) 146-1991,CBC NETCOMMS LTD,5/22/2020,,3476390,SKY01505,,Y1B,Y1BLXB,Y1B-B50-OR1,4/10/2018,5/6/2015,5/22/2020,HN9800,Y1B050,,,2489530,Inactive,9.066667,7.5,"3G82+M2 Abuja,   "
NC005G1,8039175984,Saisika mec tech Hyperia,5/22/2020,,3609069,,,Y1B,Y1BLXB,Y1B-B57-OR1,4/10/2018,1/4/2018,5/22/2020,HN9800,Y1B057,,,2483552,Inactive,7.8,5.766667,"QQX8+XM Ogunka,   "
,8064028176,CharlesVille Hyperia,5/22/2020,,3628280,,,Y1B,Y1BLXB,Y1B-B57-OR1,5/4/2018,5/4/2018,5/22/2020,HN9600,Y1B057,YahClick Empower 20GB,YahClick Empower 20GB,2619713,Inactive,6.197778,6.728333,"Onaje Street, Isieke 320242, Asaba, Delta,   "
,8025785300,Lateef Latwales,5/22/2020,,3626435,,,Y1B,Y1BLXB,Y1B-B51-OR1,4/24/2018,4/24/2018,5/22/2020,HN9260,Y1B051,YahClick Empower 30GB,YahClick Empower 30GB,2332016,Inactive,4.958611,8.356111,"X954+HJ8, Nfo Avenue, Calabar South 540281, Calabar, Cross River,   "
,8036398929,Blue Point Communication,5/22/2020,,3637664,SKY01244,,Y1B,Y1BLXB,Y1B-B50-OR1,6/30/2018,6/30/2018,5/22/2020,HN9800,Y1B050,SF YahClick Premium 100GB,YahClick Premium 100GB,2734672,Inactive,10.545278,7.416667,"05 Tum Cl, Badiko 800282, Ungwar Shanu, Kaduna,   "
NC020G1,(234) 146-1991,VERBUM NETWORKS HYPERIA,5/22/2020,,3412962,,,Y1B,Y1BLXB,Y1B-B57-OR1,4/10/2018,11/4/2014,5/22/2020,HN9600,Y1B057,,,2609447,Inactive,7.109444,6.691111,"4M5R+QC Agenebode,   "
NC005G1,(234) 146-1991,STEPHEN HYPERIA,5/22/2020,,3412338,,,Y1B,Y1BLXB,Y1B-B57-OR1,4/10/2018,10/31/2014,5/22/2020,HN9600,Y1B057,,,2627792,Inactive,6.666389,2.666111,"MM88+HC Sakete, Benin"
NC010G1,(234) 146-1991,IXY SOLUTIONS LTD HYPERIA,5/22/2020,,3289498,,,Y1B,Y1BLXB,Y1B-B57-OR1,4/10/2018,2/23/2013,5/22/2020,HN9260,Y1B057,,,2331483,Inactive,6.6195,3.556611,"9 Jagun Osolade Family Palace Rd, Ikorodu 104101, Ikorodu, Lagos,   "
NHE3M01,(234) 146-1991,SEIYA TRANSPORT LTD JACON AWONA,5/22/2020,,3290212,,,Y1B,Y1BLXB,Y1B-B51-OR1,4/10/2018,3/4/2013,5/22/2020,HN9260,Y1B051,,,2332168,Inactive,5.41,5.31,"C856+X2 Sokolobo-Obotobo,   "
NV130G1,(234) 146-1991,SkyRop Nigeria Limited,5/22/2020,,3514541,SKY01551,,Y1B,Y1BLXB,Y1B-B51-OR1,4/10/2018,2/3/2016,5/22/2020,HN9800,Y1B051,,,2482665,Inactive,5.226194,7.547667,"6GGX+F3 Ikot-Mem,   "
NC010G1,(234) 146-1991,MR SHERIFF HYPERIA,5/22/2020,,3294974,,,Y1B,Y1BLXB,Y1B-B57-OR1,4/10/2018,4/23/2013,5/22/2020,HN9260,Y1B057,,,2331397,Inactive,6.48175,3.700667,"FPJ2+J76, 105101, Lekki, Lagos,   "
NC005G1,(234) 146-1991,POYEN NOMOVO HYPERIA,5/22/2020,,3412915,,,Y1B,Y1BLXB,Y1B-B57-OR1,4/10/2018,12/2/2014,5/22/2020,HN9260,Y1B057,,,2331475,Inactive,5.685,5.518889,"MGP9+2H Agbomoleronowo Creek,   "
NC005G1,(234) 146-1991,POYEN HYPERIA,5/22/2020,,3466600,,,Y1B,Y1BLXB,Y1B-B51-OR1,4/10/2018,2/27/2015,5/22/2020,HN9600,Y1B051,,,2610556,Inactive,5.309722,5.41,"8C55+VX Kalorugbene,   "
NC010G1,(234) 146-1991,XIRCOM ICT LT HYPERIA,5/22/2020,,3467668,,,Y1B,Y1BLXB,Y1B-B51-OR1,4/10/2018,3/5/2015,5/22/2020,HN9260,Y1B051,,,2331840,Inactive,4.5,7.016667,"G228+2M Faluborkiri,   "
NC005G1,(234) 146-1991,SUMMIT TELECOMM HYPERIA,5/22/2020,,3464964,,,Y1B,Y1BLXB,Y1B-B50-OR1,4/10/2018,2/16/2015,5/22/2020,HN9600,Y1B050,,,2610132,Inactive,9.114167,7.106944,"4474+MQ Bamburu,   "
NC030G1,9091203283,SYSCOMTECH Hyperia,5/22/2020,,3613300,,,Y1B,Y1BLXB,Y1B-B57-OR1,4/10/2018,2/2/2018,5/22/2020,HN9600,Y1B057,,,2803666,Inactive,6.4,3.383056,"C92M+26 Lagos,   "
NC010G1,(234) 146-1991,Soltel Networks,5/22/2020,,3478087,SKY01392,,Y1B,Y1BLXB,Y1B-B57-OR1,4/10/2018,5/12/2015,5/22/2020,HN9800,Y1B057,,,2483622,Inactive,7.568889,5.202222,"H692+HV Ado Ekiti,   "
NC010G1,8036155026,ABBA ISHAQ,5/22/2020,,3530901,SKY01643,,Y1B,Y1BLXB,Y1B-B50-OR1,4/10/2018,6/6/2016,5/22/2020,HN9800,Y1B050,,,2489971,Inactive,8,11.3,"2822+22 Gatijum,   "
NC050G1,8112222209,Watch Tower Nig,5/22/2020,,3596243,SKY01586,,Y1B,Y1BLXB,Y1B-B50-OR1,4/10/2018,9/26/2017,5/22/2020,HN9600,Y1B050,,,2619603,Inactive,7.183056,8.116667,"54M8+6M Otukpo,   "
NC100G1,7031666248,Pedery Global concept LTD,5/22/2020,,3585474,SKY01207,,Y1B,Y1BLXB,Y1B-B50-OR1,4/10/2018,7/4/2017,5/22/2020,HN9600,Y1B050,,,2619975,Inactive,10.402778,5.472778,"Federal College Of Education, 923101, Kontagora, Niger,   "
NC020G1,(234) 146-1991,ICON FT YENEAGOA HYPERIA,5/22/2020,,3289577,,,Y1B,Y1BLXB,Y1B-B51-OR1,4/10/2018,2/23/2013,5/22/2020,HN9260,Y1B051,,,2296756,Inactive,4.937778,6.276111,"Beside custom office Biogbolo, 569101, Yenagoa, Bayelsa,   "
NC005G1,(234) 146-1991,SKYMAX MICHAEL HYPERIA,5/22/2020,,3303076,,,Y1B,Y1BLXB,Y1B-B50-OR1,4/10/2018,6/11/2013,5/22/2020,HN9260,Y1B050,,,2332200,Inactive,10.992972,13.548722,"XGVX+5F Apagu Hamlets,   "
NC005G1,0,Bemsnet Ltd Hyperia,5/22/2020,,3621290,,,Y1B,Y1BLXB,Y1B-B51-OR1,4/10/2018,4/1/2018,5/22/2020,HN9600,Y1B051,YahClick Lite 5GB,YahClick Lite 5GB,2609284,Inactive,5.526111,7.52,"GGGC+Q4F, 440236, Umuahia, Abia,   "
NC005G1,(234) 146-1991,KAJEK COMPUTERS HYPERIA,5/22/2020,,3459354,,,Y1B,Y1BLXB,Y1B-B51-OR1,4/10/2018,1/16/2015,5/22/2020,HN9600,Y1B051,,,2586816,Inactive,5,7,"2222+22 Ozuaha,   "
NC010G1,(234) 146-1991,SKY TECHNOLOGY HYPERIA,5/22/2020,,3466435,,,Y1B,Y1BLXB,Y1B-B50-OR2,4/10/2018,2/26/2015,5/22/2020,HN9600,Y1B050,,,2610441,Inactive,9.35,8.052778,"83X3+X4 Kano,   "
NC005G1,(234) 146-1991,JACOB AWONA,5/22/2020,,3324081,,,Y1B,Y1BLXB,Y1B-B51-OR1,4/10/2018,2/7/2013,5/22/2020,HN9260,Y1B051,,,2331534,Inactive,5.68,5.555,"MHJ4+22 Asinsen Creek,   "
NC030G1,0,Pedery Global concept LTD Hyperia,5/22/2020,,3617445,,,Y1B,Y1BLXB,Y1B-B51-OR1,4/10/2018,3/2/2018,5/22/2020,HN9800,Y1B051,YahClick Empower 20GB,YahClick Empower 20GB,2734058,Inactive,5.7,6.433056,"no 164, 322101, Umusadege, Delta,   "
NC030G1,8075618067,Christ Apple Mission Int Hyperia,5/22/2020,,3597996,,,Y1B,Y1BLXB,Y1B-B57-OR1,4/10/2018,10/18/2017,5/22/2020,HN9600,Y1B057,,,2586137,Inactive,6.713889,6.327778,"12 Mission Rd, 311115, Uromi, Edo,   "
NC010G1,8099534747,REHOTEK TECHNOLOGIES LTD,5/22/2020,,3520072,SKY01463,,Y1B,Y1BLXB,Y1B-B50-OR1,4/10/2018,3/1/2016,5/22/2020,HN9800,Y1B050,,,2489287,Inactive,9.066667,7.216667,"3688+MM Kabiu,   "
NC010G1,8039718279,PC KLINIC Hyperia,5/22/2020,,3616288,,,Y1B,Y1BLXB,Y1B-B50-OR1,4/10/2018,2/23/2018,5/22/2020,HN9600,Y1B050,,,2803852,Inactive,8.273889,12.529722,6FWJ7GFH+HV
NC005G1,(000) 000-0000,WatchTower Esuk Enen Hyperia,5/22/2020,,3572182,,,Y1B,Y1BLXB,Y1B-B51-OR1,4/10/2018,4/6/2017,5/22/2020,HN9600,Y1B051,,,2609510,Inactive,4.570278,7.5575,"HH94+VX6, Onna Rd, 534101, Ikot Abasi, Akwa Ibom,   "
NHE3M01,8181008008,Futurecom Oworonshoki Hyperia,5/22/2020,,3340003,,,Y1B,Y1BLXB,Y1B-B57-169,4/10/2018,12/3/2013,5/22/2020,HN9600,Y1B057,,,2550560,Inactive,6.2,3.402778,6FR56C23+24
NC005G1,8037755707,WatchTower Erugba Hyperia,5/22/2020,,3572179,,,Y1B,Y1BLXB,Y1B-B51-OR1,4/10/2018,4/14/2017,5/22/2020,HN9600,Y1B051,,,2616086,Inactive,5.099722,5.299722,6FQ737XX+VV
NC010G1,(000) 000-0000,HOME PACKAGE,5/22/2020,,3509990,SKY00813,,Y1B,Y1BLXB,Y1B-B57-OR1,4/10/2018,2/5/2016,5/22/2020,HN9460,Y1B057,,,2370587,Inactive,6.183278,6.633306,"No 1 Benival School, Umuwagwu Street, 320103, Igbuzor, Delta,   "
NC050G1,8038595569,FAITH APOSTOLIC REVIVAL CHURCH,5/22/2020,,3573156,SKY01716,,Y1B,Y1BLXB,Y1B-B57-OR1,4/10/2018,4/11/2017,5/22/2020,HN9800,Y1B057,,,2483736,Inactive,7.083056,3.816667,"3RM8+6M Babapupa,   "
